concentration_g_L,shear_rate_s_inv,eta_mPa_s,eta_Pa_s,x_pdf_pt,y_pdf_pt
0.6,9.409059697925297,2.721687833263778,0.0027216878332637783,303.1513977050781,198.97354125976562
0.6,9.524384565123553,2.721687833263778,0.0027216878332637783,303.2545166015625,198.97354125976562
0.6,9.641122944981023,2.721687833263778,0.0027216878332637783,303.3576354980469,198.97354125976562
0.6,9.759292162625286,2.721687833263778,0.0027216878332637783,303.46075439453125,198.97354125976562
0.6,9.878909755534377,2.721687833263778,0.0027216878332637783,303.5638732910156,198.97354125976562
0.6,10.000029529106593,2.721687833263778,0.0027216878332637783,303.6670227050781,198.97354125976562
0.6,10.122597789320436,2.721687833263778,0.0027216878332637783,303.7701416015625,198.97354125976562
0.6,10.246668342939325,2.693697935716598,0.002693697935716598,303.8732604980469,199.0767059326172
0.6,10.37225960325778,2.693697935716598,0.002693697935716598,303.97637939453125,199.0767059326172
0.6,10.49939020925822,2.693697935716598,0.002693697935716598,304.0794982910156,199.0767059326172
0.6,10.628117345780474,2.693697935716598,0.002693697935716598,304.1826477050781,199.0767059326172
0.6,10.758383946356927,2.693697935716598,0.002693697935716598,304.2857666015625,199.0767059326172
0.6,10.890247197278278,2.693697935716598,0.002693697935716598,304.3888854980469,199.0767059326172
0.6,11.023726668352232,2.693697935716598,0.002693697935716598,304.49200439453125,199.0767059326172
0.6,11.15884216924951,2.693697935716598,0.002693697935716598,304.5951232910156,199.0767059326172
0.6,11.295654476509478,2.693697935716598,0.002693697935716598,304.6982727050781,199.0767059326172
0.6,11.434102939399777,2.693697935716598,0.002693697935716598,304.8013916015625,199.0767059326172
0.6,11.57424833600176,2.693697935716598,0.002693697935716598,304.9045104980469,199.0767059326172
0.6,11.716111465275283,2.693697935716598,0.002693697935716598,305.00762939453125,199.0767059326172
0.6,11.859713381108673,2.693697935716598,0.002693697935716598,305.1107482910156,199.0767059326172
